mint,disc_6h,disc_24h,surv_24h,disc_accel,regime_scans_24h,pre_bars,pre_res_s,r_5m,r_15m,r_30m,r_60m,range_30m,vol_accel,above_first
HzxQ54wrYxh2RYsX3m9TXAAsucQRxYPe4maVmEUZpump,420,1980,269,0.2692307692307692,33,57,60,0.9160667379600755,1.0517003441150008,0.360054006465067,0.36049461553473483,0.5269788709639953,0.1166766420107255,0.36049461553473483
G5jV5wtNvUais1iaRnJsuRa8Q2DCubcaZ1Ftjxaapump,480,1980,262,0.32,33,42,60,0.7860684081208276,0.2557485154758379,0.6278149247410256,0.763177158059732,0.8472103663860001,0.35035526244024556,0.763177158059732
DMoRRheiQrGVRm6Z76Hfg5XxqJF5kJ4vX9A2cDNKpump,480,1980,262,0.32,33,8,900,nan,-0.1198057465326039,-0.3101382989998057,-0.12360544476398339,1.481650338413104,0.21437593414140915,1.4759562719693178
FzJ1Cm4kwEjiPmfna8WXWwjC7i41KnB9oi9wz3nHpump,480,1980,256,0.32,33,7,60,2.645966248223826,9.14714424497824,9.14714424497824,9.14714424497824,0.922160605478337,nan,9.14714424497824
9ezNGxFRiM5T7HqmGxvRA3mcmZ4CS89FEFA48pMRpump,480,1980,256,0.32,33,72,60,0.028137151973820274,0.039724564539811213,0.11648545568013291,0.7680122245022094,0.3733582199176977,0.09239030583423269,0.7593089952951619
CsVBNQijeDY28yG4GLkeGE5p3Nic1BPv5M4mX6wTpump,540,1980,247,0.375,33,34,60,-0.1502417058499229,0.19149675686477097,1.1490493654475875,0.8891629666483778,0.7605379686498801,0.43314412522091794,0.8891629666483778
8deKqTJUarkegWEhZAE5iF7wfbdSu7aFdyfpiitpump,420,1920,239,0.28,32,120,60,0.055169032609500235,0.05482717158935513,0.049731687550131465,0.27645577698993695,0.13663320803541126,0.3345930510631084,0.47470958049277723
2cm7HRJjQnaM2cbBe8c7DCjFdrWY1wUjmgAzzZVKpump,420,1920,236,0.28,32,6,900,nan,0.1575491187554674,-0.03684572645651074,0.8187641817840978,0.27794313317683905,0.25851254900333237,3.1217510679654534
9KWZaQbLtFo4DkcwFoGtSqgKZ81G2wZSDDY4T8SEpump,420,1920,236,0.28,32,9,900,nan,0.13646292640410196,0.05603109128999595,0.30236585738918875,0.2996192130625293,0.24717459461545715,1.1861136534241767
GW7oTjyMfjdS91akDWVre4KQNmnD3ckZeSti74BDpump,420,1920,236,0.28,32,18,60,0.11182514211281624,0.04572413271726461,0.17104003223982178,0.17104003223982178,0.5897799441880787,5.0573117435467125,0.17104003223982178
CcgRSw62atZK9EEAQVGyTcsshgtGJxtLHK2ZGwZ7pump,300,1740,202,0.20833333333333334,29,85,900,nan,-0.06857044105578936,0.06356933312073298,0.05354860378979387,0.2486716622701173,0.19977318404307637,45.744221449172656
77zPPem2Cp3WoyDmTtcgRK35SzHw3JsnvNihRqLvpump,180,1440,156,0.14285714285714285,24,7,900,nan,-0.9764349857103761,-0.986163102400587,-0.9886904219410594,74.57609511883228,0.22303326909860874,-0.9857707255564563
24GWZn5HerwLTVoZuC3H7Kxg6jLFMvroA1hTU4uWpump,180,1440,156,0.14285714285714285,24,13,900,nan,0.07839683097190964,-0.02318312036000192,0.07402476469783781,0.25548346780143966,0.13820720507719197,0.9168480063378817
2TvUVvuQeVcUwVFp6WVy61wwpnSMG6kNzYpdvEkMpump,180,1440,156,0.14285714285714285,24,,,,,,,,,
HXfHv8JDXHtBGffBVa6LyFRyfvCRR5Wkh5vmL89pump,180,1440,156,0.14285714285714285,24,19,60,-0.14246457002725,2.1598613417780403,2.0693373443491483,2.0693373443491483,1.3730892805600692,2.8350733789677998,2.0693373443491483
GXfpsVmvcsymr1q7mBKBXe3ELtvJQAC8F96ASV32pump,180,1440,156,0.14285714285714285,24,,,,,,,,,
HavpAp4PqYUfiwyFpd9qcCKWrEVi52Z7CYJuXfQqpump,120,1140,115,0.11764705882352941,19,12,900,nan,-0.12261785223737609,-0.13634048560414458,-0.14033846458591726,0.17451874611976295,0.30981999115718156,4.468537151369463
3JFTKtQM96LShPaZWGGg66MmL8ScjvWfRHfBJYGk8mkS,120,1140,115,0.11764705882352941,19,27,60,-0.0641525887429174,-0.28829108001301185,-0.37040715621971754,-0.37040715621971754,1.8147681331051813,0.19949172363929388,-0.37040715621971754
Dwa2kXQZdb2XduBCHBNYDRAxJp1LzRyW3x3MBrLLpump,60,360,31,0.2,6,120,60,0.09326577437347194,-0.11790312310471363,-0.12559786460875355,0.24026962412737318,0.32822603722865556,0.2983248562012756,-0.1301033707399446
pRDTsjfAZjWeV4FAuamh2GFu9Zc3Mqs4UDgPdfSpump,60,360,31,0.2,6,102,60,-0.16850822018827194,-0.1462081760609355,-0.0883640762877329,-0.1873799147429951,0.6484666676692855,0.3032536342160927,0.27621206608621196
54hnNKFzSwcCv4cJ8TCjekX3BHFVzc7ooY53FjHJpump,60,360,31,0.2,6,20,60,0.41192467953329803,1.7377066206215446,1.4815192078810613,1.4815192078810613,1.1822515361207613,2.9949875295645314,1.4815192078810613
EhHJSjF7EzHognd9DwjUJAMtFpEudjMoXZcZgbyBpump,60,180,18,0.5,3,7,60,0.07226769293902824,-0.09715161871003497,-0.09715161871003497,-0.09715161871003497,0.37621276260812575,nan,-0.09715161871003497
85bq8HiHFs9czQNXRsDLCVuyshXtVjERW8jDn958pump,60,180,18,0.5,3,28,900,nan,0.17069649393602093,0.09487387675288184,-0.08948594649842823,0.40753889137226795,0.10180971353624604,3.1765013934103186
4PFGKQbJYRZbk8SHNzqQf4DcpyrKJ7r5UKwj4f37pump,60,180,18,0.5,3,,,,,,,,,
9uEeSZSdxMm1PaoqQ1VNDwcuDMM9RHqkp2p89Je5pump,60,180,18,0.5,3,31,900,nan,-0.07119419909008218,-0.09899948256312086,-0.01988347867703666,0.1788909594141598,0.2699858182405432,1.6391459084501214
AUsU7BR5RrPxJ7C7MoPJ7bV8sxnzfvcHzNdKq4zqpump,60,180,18,0.5,3,120,60,-0.006096652453861817,-0.042371449607665146,0.04505614789166512,0.11266191089226107,0.1087878882874137,0.13793630669098061,-0.26327727617836505
4o1ov5siUZH1BEJWvKxj9LHqBAXLEz1tddN6bRnLpump,60,180,20,0.5,3,120,60,0.0387656754394361,0.09917406038392684,0.104620336550177,0.22539511335562445,0.1534756433046433,0.20673225929149297,-0.5291166646770087
AVLHDtkj5K1zPxACnUbGybWQACBq9H9uatF42h7Kpump,60,180,20,0.5,3,18,900,nan,-0.08059034836709367,-0.07878832024616034,-0.15299162055707183,0.26974509171504235,0.5039117438771856,2.7463578853947097
HG3sZ52NRmNpm2BueL1MSBM3krr5M6YJtQohjNyhpump,60,180,20,0.5,3,47,900,nan,-0.007370552667781416,-0.04629417888679388,0.011997869854632803,0.054658048142474866,0.1227245687551011,-0.6687333337632255
7ursFQJE7UykT95cMCBErzq5sqEq9AJ6q11cWzAqMp5,60,180,20,0.5,3,67,900,nan,-0.03450599043756564,-0.07442579135398986,0.014009562946803555,0.1403674058740254,0.18956051874646956,2.0067318240630034
GNGhPhcLt5HJ6WjUHQSYoY3KhBFsksxu6FpvLpCFpump,60,180,20,0.5,3,,,,,,,,,
CdcFwa6eGBFraXaHpNNetgZyisuTMMsMH6hVgdfnpump,60,180,20,0.5,3,,,,,,,,,
A7mTBXj5J4D92BkTVQEzbF4d7gvbEPFbotgmjad9pump,60,180,20,0.5,3,33,60,-0.020828226460430255,0.46335448376207244,0.7106131883888149,1.4813242902367842,0.8787194190034094,0.7128420754438607,1.4813242902367842
3MXLA9wxYva79QNsP7AjrNttogHncNyHKC8SBn8vpump,60,180,20,0.5,3,120,60,-0.13378752096305402,-0.4467145094046717,-0.3625526025735085,0.14556485177712042,1.0396482611945423,0.2931503481992244,-0.17672767950334112
5tG8efhw51r5yKJ65hfZ9nU5MJaqn9GEtwbfmDatpump,120,180,22,2.0,3,30,60,0.3835574919246092,1.2142979039814228,3.2704112394353544,3.2704112394353544,0.8005665587047418,0.8694067209870239,3.2704112394353544
5CwpF2UsgWvNKeDQaKZPjQCd6jM4K32yNVRVCuh1pump,120,180,22,2.0,3,101,900,nan,-0.18310297708397116,-0.22443023066363654,-0.0839652451340468,0.46186674314572324,0.6245400210641237,3.4016170906674503
35M9BcmFRQ86TnmoFMfUmteZrQrmUm2n7ZiV5gacpump,120,180,22,2.0,3,26,60,-0.03392671342278242,-0.0363721737137338,0.4454658969819505,0.4454658969819505,0.47689879371077576,0.4183938256426555,0.4454658969819505
5HTeFAka8LgGQBoSgzsPry3Yv56zFkv2dWY2sks8pump,60,240,30,0.3333333333333333,4,41,60,-0.07035630709417318,0.008567142498833613,0.07048874000184235,0.807492157422403,0.7076820715982828,0.2055195420111736,0.807492157422403
9jRKQFo7SnAQYAndkwLCBx8D2RLkdspX5dCMSMaZpump,60,240,30,0.3333333333333333,4,15,900,nan,0.007987384548699072,-0.0175711951249633,-0.3559297665599084,0.24606594121872058,0.1886612617813738,-0.5224798516005418
APsZ9cXdHXkj1dfuG622X5xeCMJapJ7LBPuLKvi8pump,60,240,30,0.3333333333333333,4,96,60,-0.014149269081459415,0.04986644956152997,-0.02558926631899927,-0.32213268244525406,0.48365689509445126,0.08259702459169257,-0.38379062543881126
DTdDsWkaXimkyMQgr6mKTiTfsuFQBM6dHS478N6Apump,60,240,30,0.3333333333333333,4,120,60,-0.014254417246338025,0.236903639974414,0.5470563700624524,0.5098729794147585,0.6198659106420641,0.2041008197195572,1.2730878986363101
5mFZZzyUawGknigAxf3zkQQtSpnYqSGUg5bRz3b3pump,60,240,30,0.3333333333333333,4,120,60,-0.0467582122962118,0.20894268713276354,0.26553506707643004,0.30632831263293836,0.5705658252617289,0.3863145164839084,2.703378107600922
3cMeyogu2sPzyQP8vwLLHQHcUt6tFWNsTZv8Mhywpump,60,240,30,0.3333333333333333,4,6,60,1.8513537483557458,1.7144949428637704,1.7144949428637704,1.7144949428637704,0.7531960986648785,nan,1.7144949428637704
D1cdMQobt76zpSsLdffG54R5fiZDS7wKX7yR6gg4pump,117,237,30,0.975,4,,,,,,,,,
7VVmK93JJgnKe9uWCqkCWMtWtWnpGJZyJjjUi3RZpump,117,237,30,0.975,4,48,60,0.09630589556985791,-0.07769896813667898,-0.16290326539612066,0.6225748147406056,0.5539934866532722,0.09396388792860814,0.6225748147406056
BJbUiYM22WhpL1jtTqkvrQuYhkYymdUNGZjbrE87pump,117,237,30,0.975,4,120,60,-0.09527339288759373,-0.07843092458512302,-0.02785423781621299,-0.07420570088575984,0.475769791288821,0.28670329533486605,0.9298507001406726
95TDpd91E9KcwiuU6kkG7BUVkAR3yvBNEC5pHHGNpump,117,237,30,0.975,4,120,60,0.00044299043826456774,0.05441402025691855,0.29661660982578697,-0.2509375206929336,0.4169668374725372,0.23823438503058414,-0.4853143781781748
AfGdjAp9djSaqJxzYo3t6jy8tJA3o2aDPHoZ57Egpump,117,237,30,0.975,4,9,900,nan,0.043998725882516965,0.22468749458606663,0.63276076482661,0.2843349731644769,0.2730487459050628,4.416960402948736
8AFPG5SDGyQbVo4ez1gd4dpYKBtVByFmkykkzAaHpump,117,297,36,0.65,5,120,60,0.07276938152029766,0.08784768036566937,0.10711509198981584,0.029493075957005788,0.29340721773941036,0.4320734319934352,3.805981545878563
62gahMxD7cvSK3GuEyn3SvPwVY1366j8Z12B62mvpump,117,297,36,0.65,5,5,900,nan,0.027803680267829867,0.12321767320440213,-0.06551608410648002,0.1975084879675594,0.05611603027321972,-0.025635997070836636
FHyXHtJwwZs2fyt61ECE35EimiaQmCsfjpBuodp8pump,117,297,36,0.65,5,21,60,-0.5040327710559894,0.12300454659487525,1.230836124391136,1.230836124391136,2.105997879213141,3.280679053265574,1.230836124391136
gHNvRdZLtJFsfJuEnwePNtgiDCy9sbgTc5Mfi2Upump,120,357,44,0.5063291139240507,6,106,60,0.521139266021243,0.4060730775974124,-0.050748967401363476,-0.10686853877334135,0.703247465397234,0.25369042429476824,2.075470996821276
5FkdrLryVefo7HDKd9EATV3q1u6cQDJhBmQubYzupump,120,357,44,0.5063291139240507,6,,,,,,,,,
51B4WNPGzGpnu4BrA5DEBavu9KimHdzm2wPRzSQppump,120,357,44,0.5063291139240507,6,50,60,-0.013861449758412081,-0.060578777164859265,0.007656054842225757,-0.2002452900635352,0.1126308432448293,0.0027595011268920487,-0.2002452900635352
7LQBEx9qz2HRBzWckaPzVkRGSgLNP7wNsCTzRBqrpump,180,357,41,1.0169491525423728,6,54,60,-0.31421739127604176,-0.3484770878257949,-0.16682479825680863,0.7398371971524709,1.7035441528318034,0.1123398763321514,0.7398371971524709
8Pez2sy1p5wJHmR7RpP1yNuP1C8k1iat5jZzKAwjpump,83,380,42,0.27946127946127947,7,120,60,0.3702545639869519,0.5879323544579709,0.46949483989554985,0.5198943642715483,0.6416983394448151,0.3618203119956215,0.9532691578958343
59iQSbZvRcGb67FLVRPDWekRTELjq7ykC98UJbPipump,83,380,42,0.27946127946127947,7,53,60,0.12447037843681619,0.37105175840756655,1.3025901054588132,1.9494134488160535,0.7911879678921723,0.22426985963194443,1.9494134488160535
5dc7xmKWk2dS3xRXiXq6f8t9pRG6R29e1ZXdfqNGpump,83,380,42,0.27946127946127947,7,27,60,-0.04924430620386766,0.6089297207941173,2.642311284186688,2.642311284186688,1.1515589559581114,0.5972804131646606,2.642311284186688
GUhxjTzQz2hw4A7mnLGU5TpTPQxkLtWURwJnEgoLpump,83,380,42,0.27946127946127947,7,120,60,-0.01391219385950282,0.01419188137921834,-0.07259027331248613,-0.0959897540629312,0.1482694966393182,0.25918643496311633,-0.05722229169412141
9HugK4guVF3rYZsTCZULjpmcjxY7AP2t8nw9W6igpump,83,380,42,0.27946127946127947,7,10,60,-0.4037251276797912,-0.2610554302860022,-0.2610554302860022,-0.2610554302860022,1.3997793271906602,nan,-0.2610554302860022
6appX6iqPUuVcuoeivweB87mbLPnmYHJrM2aDmDzpump,83,380,42,0.27946127946127947,7,36,60,-0.7007666574040884,-0.7361755102682388,-0.26067925455172336,-0.5847685791721873,4.11336621888908,1.1484082279709324,-0.5847685791721873
tbhtBAwZ4B7H6J3tjUCNq7rtUdq8LP36Wq38N2Upump,107,370,37,0.4068441064638783,7,108,60,0.05050904785672117,0.06702681716099712,0.770203302346353,1.3538953995931298,0.820781801203465,0.3242972262891989,6.22298035701693
Femuy4XPWMumb1L8ErHiWuXGweXCyqCyfrZxxxxqpump,103,366,34,0.3916349809885932,7,120,60,0.027471243886700636,0.044153546466358495,0.044026547300978436,0.6020975887116824,0.3828721119920346,0.2514272229063599,1.2084394312522448
3zFqvYiFwtVU749ngPAjEARjTrYYNmwirMZwLYngpump,103,366,34,0.3916349809885932,7,36,60,-0.41176335781779383,-0.45205356019094667,0.04309079431679219,1.3966043844348928,1.4354591363840519,0.8949688947510676,1.3966043844348928
CvepWqy7S6YngubvTxAUM4fQQr7bfduaZPYrL3PDpump,103,366,34,0.3916349809885932,7,,,,,,,,,
Hs8Ge1zny1PUc9j3iCB3Mp7EhrgB91HzdZdAGsy7pump,100,353,34,0.3952569169960474,7,7,900,nan,0.07993959734643563,0.40644774299252573,0.7733364175443531,0.8410626522171962,0.5830914010409066,1.1368840648058156
G9FGtfqT5GY73Tb2d1sR5Jws6HY73fmK4nR34fjbpump,100,353,34,0.3952569169960474,7,73,60,0.0012688874725779176,-0.01980492007132384,0.19651305538484842,0.5387817694441703,0.399360793622625,0.24305869828056123,1.5779427848598422
FgKCVNnWmCWHCd97UhxuhBa21LqLnCWpqwoFR3yFpump,100,353,34,0.3952569169960474,7,120,60,0.05679452519881001,-0.060834038241073585,0.38142369985116265,0.4007586800379601,0.5274881639596304,0.24321368661156503,0.3383845522119835
GrT9hTTAfBWGRWDxHoFNvLmLhdMN33WdWar6WWwEpump,100,353,34,0.3952569169960474,7,,,,,,,,,
CAamcCFZg1J8DbegjjUuaVAfXWFgswQbuePFRNjopump,100,353,34,0.3952569169960474,7,120,60,-0.0129856923024807,-0.03031212374976766,-0.11274555548446241,-0.0844580698413192,0.17044750918502746,0.3451988540986337,0.22819675870558953
BVEaDToN2Ufn8m1Jnqy8rtwwCiiMC7JcFtvmKPxTpump,154,347,30,0.7979274611398963,7,100,60,-0.16199022971569454,0.0037959503274218598,0.01806436255908994,-0.06696813351939146,0.32446090112609016,2.499999733517359,-0.025043811486061385
DnQu6xQd9zzW5dWpKppjNTRcTYFS6JDpK5xLXEZypump,154,347,30,0.7979274611398963,7,,,,,,,,,
F2k82EcxLtzekq1bfoGVdgp6EXZ5dLT1jE7g3LvQpump,154,347,30,0.7979274611398963,7,120,60,-0.017714377892834476,-0.02081243962379853,-0.14443386958074156,0.08423487879161229,0.17240665815711473,0.16010376695307751,0.148396220545985
9kUgR9ZEtMgJqSrrLYXDoRzLaCV45H77Xr5rngwKpump,153,339,34,0.8225806451612904,7,63,60,-0.07523222642964855,0.5088814294324602,-0.11750641373688575,0.5322843450749684,0.6601659663123736,0.21479104382966446,1.2519648226080893
6s66PhuZmLuPPWeBd6EsHFWU6VdfeBxDHEEZ6jMgpump,153,339,34,0.8225806451612904,7,104,60,0.21754250069335201,-0.19790934978843489,0.6908664604440535,2.412821371860539,0.94269389334968,0.4840419881837419,2.1942230868733072
HcRLc9VDgjLeK154xDawfb1dmVJ98DoSqcwTHGqiDeJR,153,339,34,0.8225806451612904,7,,,,,,,,,
GxqQ4V6mYWzPe3jyZQCJANDkq3tuyY1RcYRRZSg9pump,153,339,34,0.8225806451612904,7,11,60,0.483441452417378,0.3477189339792319,0.3477189339792319,0.3477189339792319,0.992815380497325,nan,0.3477189339792319
DLvpmv8R4oTbC1DixU5yHLbBcmnvfTckGF3XFzLTpump,153,339,34,0.8225806451612904,7,113,900,nan,-0.107342321412082,0.023052371092393553,-0.0626710024057413,0.2551058245706559,0.9701586353481078,0.8552332313318098
pump3WayMj4S48ERaM5zfETRXMzspN1ZfPVknQNHhR9,153,339,34,0.8225806451612904,7,79,60,0.2809296374282473,0.48374716110849403,0.1505819815291769,0.6473279823582394,0.4469716520861631,0.5147237311454665,1.8094237535356341
77LJr4ZDJJn7PpKxKG1TBEX83LzjCsXPv1EgYJQYpump,50,363,37,0.1597444089456869,7,35,60,-0.13936225512450184,-0.38720077532642594,-0.26378862150758087,-0.4058900520794534,1.5996085698921476,0.7323763018222594,-0.4058900520794534
ANJR7QNkxLWa6eHHFjVAwb1mi5GFkVQHroyG8xSopump,50,363,37,0.1597444089456869,7,18,900,nan,0.14984270296240876,-0.140728792157654,-0.21038592851813265,0.3562540705372544,0.29861676677218674,18.297969633957685
HgWZ9faEs7QMugQDCN6o8nxnWPnfimPFzHgvQMoWpump,49,305,30,0.19140625,6,54,60,-0.2086425148652974,-0.06147236565357306,0.047150211559296995,1.6252938365076934,0.6021698797955961,0.26035363561546454,1.6252938365076934
6GBMJWXfCjtdNViCijgQrDoDdRgkpVCQrvmBfRTdpump,49,305,30,0.19140625,6,120,60,-0.07187548461551174,-0.17569929109770988,-0.21311653855982748,-0.10126638409565425,0.3775609730907578,0.210312729533058,2.0406430900476193
CDYzQPJs89TR8iKYqPdkFAC14j5Dx3pTR6KCGyJ4pump,99,255,29,0.6346153846153846,5,20,60,0.10461581131809661,0.49247571790685973,0.8587430586106302,0.8587430586106302,0.9736095924739,2.3647790963407247,0.8587430586106302
3C6nz382qU71aDiEvk5xsmJrzd5Ey6iNXdpTgrjVpump,99,255,29,0.6346153846153846,5,10,900,nan,-0.020007244393453916,0.020375993647294255,0.5547375364639129,0.2928965554951666,0.30721121806327834,2.8830008522117505
AUFk4hnNFTxkJ6DWbYB6ZkL7urYcRFzHdKxeUTpxpump,99,255,29,0.6346153846153846,5,110,60,0.015537868276931377,-0.018332588841396102,0.035110989663410974,0.13734868595467087,0.27145101705746427,0.33806903217384243,1.3905755937999773
7mKUPnaZSUeoWh44p2rXSRroEyn55669JgKszkzwpump,99,255,29,0.6346153846153846,5,120,60,0.030334792051910586,0.271519920363956,0.26134515050511675,0.35116424808456537,0.259396635061526,0.5172289027195976,0.6649303777636191
x95HN3DWvbfCBtTjGm587z8suK3ec6cwQwgZNLbWKyp,99,255,29,0.6346153846153846,5,120,900,nan,0.03636320799499693,0.05456283337875645,0.06208835773003818,0.0593308609669417,0.5953372030057771,0.48276013471200785
Cm69mN91iMmuHUggqZKM9PRZ36XRBJLKoLKvaRtHDRGS,102,253,33,0.6754966887417219,5,,,,,,,,,
BE7Q9rB9u1T4VApMaKYoyxP59GEZxZMTxckS6r18pump,102,253,33,0.6754966887417219,5,106,60,-0.0860947627568831,0.014820796148480087,-0.18375634272197094,0.29313090797861463,0.6083792513603962,0.2924302921348891,0.7986653307419702
HD3JBABeFkdZwUgKwhwJYqjLNrPWXEaDVfH4uMqRpump,102,253,33,0.6754966887417219,5,120,60,-0.012566485503175517,-0.05436699898627939,0.019825926508464153,-0.019321706102526703,0.09272458190606543,0.2399028308220932,0.2814307931615847
BH3WrGte3e6XYCW8gFea7D8nVnkrUGvyoKqzHA4ypump,97,246,31,0.6510067114093959,5,11,60,0.2510311699685275,0.3949045369745252,0.3949045369745252,0.3949045369745252,1.1545860773292815,nan,0.3949045369745252
ADcF26nFGKMuRZ7va5361H2PCHCDRi2FmeJBkX3Spump,97,246,31,0.6510067114093959,5,120,60,0.043745113045652095,0.12639513993059004,0.17134178646940912,0.11817453831536073,0.2563596163596576,0.18040054951330545,1.3198202754139694
7WJ3ksZauPhEQJjcWbopPY5SrtRhSSHKR973fRR3pump,99,250,39,0.6556291390728477,5,120,60,-0.07903707465590037,-0.19341541887476688,0.34060253791692663,-0.10569070389698154,0.806200683648379,0.33243725885647696,-0.2582702926516295
ChxxxU8mxpgBRtAFx7hXz1nKZKA6NyyZ543Lqdtnpump,99,250,39,0.6556291390728477,5,120,60,-0.046376495361226566,-0.08971315561824733,-0.14822733407463584,-0.18083402072913235,0.27640481676737577,0.4104313195283118,-0.18245732409342674
4eXGQJMBZp656x9eqerEc1hepSoe27zvuXBtNuqjpump,99,250,39,0.6556291390728477,5,120,60,0.047213604776847884,1.1259554935572367,0.506277489202849,-0.4145003031874339,0.9492633579996334,0.653199621551618,0.4044881233886626
EeZ67jpgcxe55R3qGg9oF14eQ293bbSFyKL3VkKvFH3F,99,250,39,0.6556291390728477,5,16,900,nan,-0.03160692656962172,-0.1813275260132996,0.039051208522099756,0.6511713546596103,0.22505711216574276,1.8636738796429566
91X4ErT2VPRbK6SHsEBQ8J1T25twwFeTJhrHxJv7pump,99,250,39,0.6556291390728477,5,120,60,-0.01711769023051468,-0.03079027424279912,0.03505518769901106,-0.2037720714303335,0.1872678798685231,0.2723044707426254,-0.2606717016439666
8K5X85PAJHAAVSvYaAzgVPPAPsqqHmvx16ZyBiscYF8L,99,250,39,0.6556291390728477,5,6,900,nan,0.07242452508853447,0.23300708500163125,0.2505731371081734,0.7725154980818558,0.15787854335600326,4.656068665564377
CTPoyCwkjMvoJwU4xvZZqoD8tiYk6yDchySiN5gGpump,99,250,39,0.6556291390728477,5,120,900,nan,0.05910276849158236,0.05489700059848124,0.03479386361848391,0.0780766228188025,0.6923101624238395,-0.36271581145510545
3trZJN24RBWW3qGaYYwmuZVrXXgwB6TDstaPK1bNpump,110,306,48,0.5612244897959183,6,24,60,-0.10623144918006933,-0.04074349723106918,-0.14706334848535052,-0.14706334848535052,1.0740223340142583,1.7822831884665014,-0.14706334848535052
B5yU1iTwfJ462o9VQBkVhCpj5XHn51utWBm3t37epump,110,306,48,0.5612244897959183,6,77,60,-0.06927847932842479,0.5439753366265312,0.8457767819281665,1.6586017038857888,0.7058369092994888,0.2036098375229858,4.1042318333834125
Gd2igp4YL8Sn1nag3F8U98Eo2eJrgFxjk6DSaRorpump,110,306,48,0.5612244897959183,6,15,60,0.38598095924520015,2.457772744688613,2.457772744688613,2.457772744688613,0.7452392444370646,nan,2.457772744688613
HT3vTUGsYfWQMQqbL9dNG87tYbSStkU7CTjBba2jpump,110,306,48,0.5612244897959183,6,43,60,-0.14725564857233397,-0.4554751367655777,-0.46713166043249277,-0.33120200175079395,3.4066928951410738,0.19433037945316614,-0.33120200175079395
ESuCxMF8quZ1DjHKu3GDoVifECw1gGUkbkJVdpwwpump,111,312,49,0.5522388059701493,6,120,60,0.12337635419400894,-0.3419158717569296,-0.4309213543309399,-0.4232543533079892,0.8802769034697963,0.27703856618904793,-0.5044039239429965
CgypxZcmmZMVQMERA6D59hkh8maPEnj31pYRKM9cpump,111,312,49,0.5522388059701493,6,,,,,,,,,
Ge2x1ERWLtQxuPCgaSwipZwADL7fsnfx9oGVx5nYpump,106,313,45,0.5120772946859904,6,45,60,-0.024105070328412026,0.47754322808544547,0.9353684273606797,1.0392943092221691,0.898508537516573,0.2927729303041771,1.0392943092221691
2wA2beVvKC83cCS2s1Zq1a2XuA5S4SPqhiQLfkVspump,106,313,45,0.5120772946859904,6,20,900,nan,-0.2943073608886958,-0.2526814331772461,-0.14894740227094783,0.6134155623876921,0.3431339852775871,1.8264149918566601
72NtVkCkBC2mKCT6paAdo9g4KptUrRH8aRU3xzBVQHDW,154,364,50,0.7333333333333333,7,10,60,0.05605305551969786,0.15714928232011416,0.15714928232011416,0.15714928232011416,1.2525142498186288,nan,0.15714928232011416
BrikD3tfzSL7deBUQsxzKjWdYkAHKpFKmt89KySxpump,154,364,50,0.7333333333333333,7,29,60,0.05096399466500845,-0.20511883358786964,-0.11592964547712281,-0.11592964547712281,1.3211522538401954,0.26712064935937224,-0.11592964547712281
BA4iCAoJWfhsjDNNJHbd4NQbxLbYgR5QiLojAHGVpump,154,364,50,0.7333333333333333,7,50,60,-0.028617996590824646,-0.0131714425468763,-0.13668012559614695,-0.017795376844425004,0.2229234165014038,0.044128327454265356,-0.017795376844425004
CbwAev4koqtES4JVyjqoDcTTZcCdk1ZcXF2nYZhEpump,101,369,54,0.376865671641791,7,37,60,0.1313870858376187,-0.10824710127528592,0.5045540354718734,0.6115607446515088,1.2009220292429692,0.28653102149386755,0.6115607446515088
